timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2022-01-12,458.38,463.7288,444.97,448.91,448.91,253946,0,1
2022-01-11,452.44,454.71,437.98,452.8,452.8,343823,0,1
2022-01-10,438.12,450.29,426.18,449.86,449.86,322487,0,1
2022-01-07,464.45,469.81,444.19,444.69,444.69,312409,0,1
2022-01-06,460.46,468.67,449.41,465.64,465.64,316765,0,1
2022-01-05,487.44,488.84,460.41,460.44,460.44,337141,0,1
2022-01-04,499.2485,504.1674,475.19,491.5,491.5,228975,0,1
2022-01-03,491.79,497.0,486.0,494.85,494.85,213623,0,1
2021-12-31,491.85,498.03,490.61,493.81,493.81,86477,0,1
2021-12-30,499.74,500.91,490.46,492.22,492.22,135943,0,1
2021-12-29,498.82,503.13,496.23,498.26,498.26,101466,0,1
2021-12-28,513.65,513.65,497.55,498.08,498.08,102582,0,1
2021-12-27,499.96,513.48,499.36,511.5,511.5,126192,0,1
2021-12-23,492.74,495.83,491.61,495.42,495.42,184777,0,1
2021-12-22,485.73,494.28,483.55,493.05,493.05,165404,0,1
2021-12-21,485.43,487.9485,474.66,485.55,485.55,139639,0,1
2021-12-20,474.35,483.82,471.64,477.58,477.58,249517,0,1
2021-12-17,481.2,490.345,470.81,482.99,482.99,392017,0,1
2021-12-16,494.29,495.31,470.65,475.86,475.86,304802,0,1
2021-12-15,480.4,491.29,466.23,490.81,490.81,401109,0,1
2021-12-14,478.06,482.32,468.21,477.6,477.6,399862,0,1
2021-12-13,504.37,513.1,484.05,484.05,484.05,202874,0,1
2021-12-10,523.02,530.69,498.7545,503.41,503.41,417551,0,1
2021-12-09,536.83,548.49,513.27,515.29,515.29,353257,0,1
2021-12-08,535.7,544.2,528.265,539.01,539.01,170596,0,1
2021-12-07,523.34,541.68,522.88,539.4,539.4,290472,0,1
2021-12-06,544.97,544.97,497.43,510.2,510.2,531784,0,1
2021-12-03,558.81,564.84,534.275,545.73,545.73,128879,0,1
2021-12-02,552.77,562.04,546.99,555.44,555.44,196209,0,1
2021-12-01,563.35,573.6,554.0,554.24,554.24,210906,0,1
2021-11-30,562.4,562.49,542.93,553.33,553.33,205792,0,1
2021-11-29,545.19,566.3,542.31,564.32,564.32,157189,0,1
2021-11-26,545.56,556.34,530.75,535.5,535.5,124481,0,1
2021-11-24,538.35,552.92,531.36,552.91,552.91,188061,0,1
