timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2022-01-12,153.0,155.0,153.0,153.22,153.22,1881046,0,1
2022-01-11,153.21,153.92,151.4,153.04,153.04,2080187,0,1
2022-01-10,152.38,153.33,149.82,153.09,153.09,2886510,0,1
2022-01-07,156.5,156.84,153.43,153.7,153.7,2680179,0,1
2022-01-06,157.43,157.45,155.35,156.57,156.57,2705950,0,1
2022-01-05,161.0,161.33,157.37,157.66,157.66,2884557,0,1
2022-01-04,164.17,165.33,160.1,160.97,160.97,3458551,0,1
2022-01-03,168.46,169.03,162.04,164.96,164.96,2586533,0,1
2021-12-31,168.08,169.93,167.59,168.39,168.39,1128359,0,1
2021-12-30,167.86,168.84,166.69,167.97,167.97,1040769,0,1
2021-12-29,165.96,168.56,165.56,167.69,167.69,1049904,0,1
2021-12-28,165.96,165.96,164.02,165.81,165.81,1314202,0,1
2021-12-27,162.61,165.96,162.61,165.9,165.9,1015006,0,1
2021-12-23,162.52,162.95,160.275,161.73,161.73,1538958,0,1
2021-12-22,161.3,162.52,160.51,162.22,162.22,1231901,0,1
2021-12-21,163.4,163.69,160.09,160.79,160.79,1594631,0,1
2021-12-20,160.09,162.38,159.21,161.44,161.44,1405455,0,1
2021-12-17,162.86,165.08,160.8,161.35,161.35,2923058,0,1
2021-12-16,162.33,163.99,161.86,163.27,163.27,2072348,0,1
2021-12-15,159.54,163.18,159.1,162.62,162.62,1915151,0,1
2021-12-14,160.56,160.86,157.15,158.73,158.73,2239497,0,1
2021-12-13,158.23,161.7,157.31,161.7,161.7,1080820,0,1
2021-12-10,158.0,159.75,157.115,159.08,159.08,1441930,0,1
2021-12-09,159.07,159.44,156.87,157.53,157.53,1604398,0,1
2021-12-08,159.23,161.11,158.42,159.41,159.41,1697494,0,1
2021-12-07,157.63,159.48,156.47,159.33,159.33,1618023,0,1
2021-12-06,155.12,157.19,154.76,156.55,156.55,1884396,0,1
2021-12-03,154.75,157.51,152.25,154.63,154.63,2021669,0,1
2021-12-02,151.66,155.72,151.66,154.46,154.46,1972759,0,1
2021-12-01,152.85,156.7,150.12,151.72,151.72,2515015,0,1
2021-11-30,152.09,153.48,150.69,150.75,150.75,2117469,0,1
2021-11-29,151.24,154.03,150.445,153.08,153.08,2078911,0,1
2021-11-26,153.18,153.33,149.77,149.95,149.95,1187558,0,1
2021-11-24,152.69,154.87,151.73,154.56,154.56,1027972,0,1
2021-11-23,150.87,153.24,149.645,152.56,152.56,1409280,0,1
2021-11-22,150.44,152.61,149.45,150.94,150.94,1136388,0,1
2021-11-19,151.37,151.37,148.92,150.23,150.23,1311835,0,1
2021-11-18,150.5,151.72,149.505,150.58,150.58,1087464,0,1
2021-11-17,148.76,150.76,146.05,150.43,150.43,1401331,0,1
2021-11-16,150.31,150.93,148.84,149.53,149.53,1008424,0,1
2021-11-15,148.85,150.25,148.12,150.18,150.18,1039359,0,1
2021-11-12,149.12,149.92,147.55,148.83,148.83,1078184,0,1
2021-11-11,148.75,148.95,147.52,148.9,148.9,887301,0,1
2021-11-10,147.86,149.63,147.86,148.78,148.78,1172646,0,1
2021-11-09,148.59,148.99,147.81,148.43,148.43,916251,0,1
2021-11-08,147.24,148.29,145.86,148.07,148.07,914212,0,1
2021-11-05,148.61,149.09,146.43,146.7,146.7,1496756,0,1
2021-11-04,147.64,148.935,146.9772,147.92,147.92,1280113,0,1
2021-11-03,147.42,148.12,145.91,147.68,147.68,1049669,0,1
2021-11-02,145.16,147.22,144.36,147.01,147.01,1351470,0,1
2021-11-01,145.3,145.64,142.0,144.74,144.74,1358201,0,1
2021-10-29,146.67,146.61,144.62,144.86,144.86,1842267,0,1
2021-10-28,144.53,146.74,144.22,146.66,146.66,1363737,0,1
2021-10-27,146.54,146.89,143.43,143.86,143.86,1592622,0,1
2021-10-26,145.12,146.88,144.86,146.25,146.25,1163561,0,1
2021-10-25,144.22,145.2217,143.21,145.07,145.07,1344917,0,1
2021-10-22,144.91,145.88,143.69,143.96,143.96,1719564,0,1
2021-10-21,144.27,145.95,143.83,144.92,144.92,2453216,0,1
2021-10-20,139.94,143.45,139.15,143.42,143.42,2094849,0,1
2021-10-19,140.33,140.16,138.77,139.07,139.07,1418074,0,1
2021-10-18,136.86,140.81,136.255,139.8,139.8,2043525,0,1
2021-10-15,138.56,139.08,135.86,136.98,136.98,2426751,0,1
2021-10-14,134.1,136.03,133.81,135.74,135.74,1386528,0,1
2021-10-13,131.46,134.165,131.53,133.91,133.91,1632664,0,1
2021-10-12,129.33,132.96,128.84,132.31,132.31,2058150,0,1
2021-10-11,128.0,129.18,127.275,128.93,128.93,1210839,0,1
2021-10-08,129.45,129.24,128.3,128.53,128.53,907879,0,1
2021-10-07,128.83,131.08,128.83,129.38,129.38,1958319,0,1
2021-10-06,126.16,127.83,124.5,127.81,127.81,1708235,0,1
2021-10-05,127.2,127.6,125.7708,126.42,126.42,1333988,0,1
2021-10-04,125.83,127.21,125.26,126.83,126.83,1678759,0,1
2021-10-01,125.71,127.35,124.21,126.48,126.48,1264456,0,1
2021-09-30,127.2,127.68,125.36,125.39,125.39,2213252,0,1
2021-09-29,126.08,127.3,125.89,126.45,126.45,1243669,0,1
2021-09-28,126.15,126.155,123.9,125.58,125.58,2218331,0,1
2021-09-27,128.03,128.52,126.09,126.19,126.19,1531686,0,1
2021-09-24,128.75,129.19,127.46,127.9,127.9,1571277,0,1
