timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2022-01-12,335.18,336.365,330.03,333.26,333.26,11771589,0,1
2022-01-11,326.81,334.63,325.28,334.45,334.45,13642200,0,1
2022-01-10,325.25,328.34,315.43,328.09,328.09,21655397,0,1
2022-01-07,332.73,337.0,328.8801,331.79,331.79,12511023,0,1
2022-01-06,322.82,339.165,322.72,332.5,332.5,25322135,0,1
2022-01-05,332.91,335.76,323.84,324.24,324.24,16457894,0,1
2022-01-04,339.31,343.0854,331.8711,336.5,336.5,13147067,0,1
2022-01-03,338.51,341.0816,337.19,338.57,338.57,11321012,0,1
2021-12-31,343.03,343.44,336.27,336.35,336.35,10571009,0,1
2021-12-30,344.01,347.23,343.22,344.4,344.4,9691325,0,1
2021-12-29,346.91,349.6899,341.6401,342.89,342.89,9487120,0,1
2021-12-28,346.69,352.71,345.2,346.22,346.22,14769727,0,1
2021-12-27,338.91,347.87,338.01,346.19,346.19,15124206,0,1
2021-12-23,330.29,336.67,328.36,335.16,335.16,12513218,0,1
2021-12-22,333.95,334.51,328.26,330.52,330.52,15156437,0,1
2021-12-21,326.43,336.0,323.75,334.25,334.25,13832712,0,1
2021-12-20,329.65,329.9,322.53,325.62,325.62,15237290,0,1
2021-12-17,332.88,337.11,330.75,334.05,334.05,20584964,0,1
2021-12-16,339.03,344.46,333.74,334.88,334.88,19907459,0,1
2021-12-15,332.98,342.11,323.98,341.65,341.65,21679740,0,1
2021-12-14,328.07,335.7,327.65,333.79,333.79,17284677,0,1
2021-12-13,330.61,341.09,329.59,334.54,334.54,16425725,0,1
2021-12-10,332.56,335.03,326.37,329.73,329.73,12656738,0,1
2021-12-09,329.54,336.13,328.0,329.82,329.82,14537994,0,1
2021-12-08,324.75,332.75,323.07,330.51,330.51,16224007,0,1
2021-12-07,321.57,326.54,321.0,322.93,322.93,15440899,0,1
2021-12-06,308.13,320.1,306.34,317.87,317.87,18521860,0,1
2021-12-03,313.5,313.75,299.5,306.82,306.82,24794411,0,1
2021-12-02,311.4,314.6,307.2,310.38,310.38,21838560,0,1
2021-12-01,330.24,330.5,310.29,310.57,310.57,26952026,0,1
2021-11-30,335.0,335.81,323.43,324.19,324.19,20462734,0,1
2021-11-29,336.87,340.67,335.305,338.02,338.02,14319199,0,1
2021-11-26,336.01,337.75,331.902,333.47,333.47,10684602,0,1
2021-11-24,336.14,341.78,332.81,341.01,341.01,11678542,0,1
2021-11-23,339.03,341.3999,333.5,337.26,337.26,15056229,0,1
2021-11-22,349.05,353.83,340.51,341.02,341.02,23052306,0,1
2021-11-19,342.35,352.1,339.9,345.31,345.31,24105070,0,1
2021-11-18,339.61,342.46,335.3,338.69,338.69,15735243,0,1
2021-11-17,344.23,347.3,340.1,340.81,340.81,11774448,0,1
2021-11-16,343.77,346.65,340.87,342.93,342.93,16168589,0,1
2021-11-15,344.54,353.65,343.2,347.61,347.61,22989954,0,1
2021-11-12,330.18,341.86,329.78,340.9,340.9,22387985,0,1
2021-11-11,329.55,332.459,327.0,327.75,327.75,11585353,0,1
2021-11-10,332.66,333.19,325.51,327.65,327.65,19579487,0,1
2021-11-09,339.86,341.3075,334.47,335.4,335.4,15537602,0,1
2021-11-08,344.38,344.789,338.34,338.53,338.53,15333904,0,1
2021-11-05,340.41,346.79,339.64,341.13,341.13,24513475,0,1
2021-11-04,334.01,337.273,332.65,335.98,335.98,20445319,0,1
2021-11-03,327.49,332.15,323.2,331.695,331.695,18822024,0,1
2021-11-02,331.36,334.7895,323.8,328.2,328.2,26662242,0,1
2021-11-01,326.03,333.45,326.0,330.02,330.02,28419861,0,1
2021-10-29,320.19,325.9999,319.6,323.58,323.58,33258470,0,1
2021-10-28,312.81,325.52,308.11,316.82,316.82,48061660,0,1
2021-10-27,314.11,319.25,312.06,312.22,312.22,27016319,0,1
2021-10-26,328.26,330.2099,309.6,315.8,315.8,62413495,0,1
2021-10-25,320.25,329.56,319.72,329.03,329.03,28333546,0,1
2021-10-22,326.345,329.63,321.11,324.68,324.68,32178599,0,1
2021-10-21,340.35,342.31,337.8,341.97,341.97,10159736,0,1
2021-10-20,343.45,343.98,339.4531,340.95,340.95,12270377,0,1
2021-10-19,339.76,342.46,337.28,340.05,340.05,17254704,0,1
2021-10-18,328.95,335.89,327.5,335.34,335.34,18417835,0,1
2021-10-15,328.56,329.07,322.51,324.82,324.82,19495181,0,1
2021-10-14,328.32,330.52,327.1,328.49,328.49,12320133,0,1
2021-10-13,326.82,327.0,322.66,324.54,324.54,12572822,0,1
2021-10-12,323.19,324.38,317.37,323.75,323.75,28836151,0,1
2021-10-11,327.625,330.46,325.31,325.39,325.39,13411707,0,1
2021-10-08,331.76,333.4,328.71,330.0,330.0,14168139,0,1
2021-10-07,336.81,338.84,328.98,329.22,329.22,26038492,0,1
2021-10-06,329.4,334.38,325.8,333.69,333.69,24523463,0,1
2021-10-05,328.26,335.18,326.1638,332.975,332.975,32775339,0,1
2021-10-04,335.84,335.94,322.7,326.32,326.32,39262638,0,1
2021-10-01,341.72,345.02,338.64,343.0,343.0,13125538,0,1
2021-09-30,340.445,342.8,338.15,339.24,339.24,14174765,0,1
2021-09-29,342.96,345.23,338.88,339.64,339.64,12814544,0,1
2021-09-28,347.97,349.6,338.92,340.65,340.65,19059743,0,1
2021-09-27,350.01,355.15,347.08,353.66,353.66,13768908,0,1
2021-09-24,343.51,354.35,342.37,352.91,352.91,16230640,0,1
2021-09-23,345.32,349.67,343.0,345.9095,345.9095,20392078,0,1
2021-09-22,347.21,349.84,340.6901,343.09,343.09,40082068,0,1
2021-09-21,358.62,360.04,355.19,357.25,357.25,10522564,0,1
2021-09-20,359.49,361.03,349.8,355.71,355.71,17643883,0,1
2021-09-17,371.5,371.5,361.59,364.72,364.72,19367414,0,1
2021-09-16,372.99,373.56,369.71,373.14,373.14,10166578,0,1
2021-09-15,377.15,377.555,367.67,373.9398,373.9398,15846327,0,1
2021-09-14,377.4,378.59,375.11,376.58,376.58,7341668,0,1
2021-09-13,381.77,381.85,374.3451,376.51,376.51,10768226,0,1
2021-09-10,381.06,383.79,378.26,378.7,378.7,10040322,0,1
2021-09-09,377.8,379.83,376.565,378.02,378.02,8313868,0,1
2021-09-08,380.29,380.87,374.79,377.62,377.62,9702544,0,1
2021-09-07,376.0,382.96,373.15,382.11,382.11,10041699,0,1
2021-09-03,374.43,377.16,373.11,376.25,376.25,6430457,0,1
2021-09-02,381.5,381.75,374.06,375.33,375.33,13466095,0,1
2021-09-01,379.66,384.33,378.81,382.05,382.05,10282481,0,1
2021-08-31,379.76,382.759,378.8,379.3,379.3,9369889,0,1
2021-08-30,372.53,381.49,370.52,380.66,380.66,12469881,0,1
2021-08-27,365.59,373.74,364.08,372.63,372.63,9644849,0,1
2021-08-26,368.32,369.44,364.13,364.36,364.36,7009959,0,1
2021-08-25,365.6,370.86,365.4,368.43,368.43,7846022,0,1
2021-08-24,363.89,367.9559,361.84,365.58,365.58,8420856,0,1
2021-08-23,358.94,365.69,358.88,363.29,363.29,9973976,0,1
2021-08-20,354.13,359.9898,353.31,359.37,359.37,7611053,0,1
2021-08-19,351.47,357.57,351.0,355.12,355.12,10787125,0,1
2021-08-18,356.4,359.86,355.15,355.33,355.33,8210181,0,1
2021-08-17,362.75,364.67,355.07,358.43,358.43,11184945,0,1
2021-08-16,362.89,366.95,357.38,366.59,366.59,10178286,0,1
2021-08-13,362.78,364.6607,361.48,363.18,363.18,7107447,0,1
2021-08-12,358.45,363.0,357.11,362.58,362.58,6295112,0,1
2021-08-11,362.15,362.36,357.81,359.96,359.96,6732159,0,1
2021-08-10,361.65,364.1,359.0435,361.13,361.13,6150093,0,1
2021-08-09,363.41,365.775,360.75,361.61,361.61,6522797,0,1
2021-08-06,361.13,365.15,361.13,363.49,363.49,7160189,0,1
2021-08-05,359.46,363.9,356.9,362.97,362.97,9547704,0,1
2021-08-04,352.4,360.48,351.51,358.86,358.86,12171806,0,1
2021-08-03,352.93,353.7699,347.7,351.23,351.23,11367885,0,1
2021-08-02,358.0,359.4,350.74,352.0,352.0,11670541,0,1
2021-07-30,353.79,360.73,352.94,356.36,356.36,14289789,0,1
2021-07-29,361.0,365.52,356.74,358.41,358.41,29795472,0,1
2021-07-28,374.5,377.5499,366.93,373.28,373.28,21499718,0,1
2021-07-27,372.0,373.15,364.55,367.85,367.85,13531453,0,1
2021-07-26,369.29,374.44,368.22,372.46,372.46,13377273,0,1
2021-07-23,360.81,375.33,357.19,369.79,369.79,32236481,0,1
2021-07-22,346.6,351.54,345.21,351.19,351.19,10364322,0,1
2021-07-21,341.71,346.52,341.25,346.23,346.23,7788720,0,1
2021-07-20,338.15,343.45,334.5,341.64,341.64,9306649,0,1
2021-07-19,337.74,339.79,334.54,337.0,337.0,12418470,0,1
2021-07-16,344.83,345.9899,340.14,341.16,341.16,9853219,0,1
2021-07-15,349.38,349.55,340.22,344.55,344.55,13567006,0,1
2021-07-14,354.55,355.2,346.73,347.66,347.66,12505367,0,1
2021-07-13,351.47,358.49,348.8,352.09,352.09,10104001,0,1
2021-07-12,351.27,354.19,349.64,353.16,353.16,8693468,0,1
2021-07-09,345.68,350.71,345.265,350.42,350.42,11337513,0,1
2021-07-08,345.51,348.33,342.56,345.66,345.66,12578558,0,1
2021-07-07,355.14,356.49,350.0,350.51,350.51,13275977,0,1
2021-07-06,356.4,358.79,349.18,352.87,352.87,11782378,0,1
2021-07-02,355.1,356.44,352.62,354.62,354.62,10050866,0,1
2021-07-01,346.57,354.6699,346.45,354.39,354.39,16069762,0,1
2021-06-30,351.75,352.92,347.17,347.82,347.82,12554900,0,1
2021-06-29,356.34,356.74,349.05,351.85,351.85,19928419,0,1
2021-06-28,342.41,358.14,341.77,355.6594,355.6594,25507175,0,1
2021-06-25,342.3,344.12,339.68,341.37,341.37,10711429,0,1
2021-06-24,341.89,344.9,341.79,343.18,343.18,11077802,0,1
2021-06-23,339.3,343.4199,338.2,340.59,340.59,12994855,0,1
2021-06-22,332.69,339.92,332.6,339.11,339.11,13434222,0,1
2021-06-21,330.98,332.92,327.65,332.28,332.28,9553801,0,1
2021-06-18,334.37,336.15,329.0,329.54,329.54,16485705,0,1
2021-06-17,330.48,337.98,330.15,336.42,336.42,15669826,0,1
2021-06-16,336.93,337.55,328.72,331.08,331.08,15616517,0,1
2021-06-15,336.84,339.92,335.03,336.73,336.73,14163272,0,1
2021-06-14,331.84,336.82,329.81,336.82,336.82,11081462,0,1
2021-06-11,332.58,332.83,328.93,331.26,331.26,10641167,0,1
2021-06-10,330.44,333.94,328.545,332.48,332.48,12037576,0,1
2021-06-09,335.46,336.8,330.0,330.31,330.31,12289795,0,1
2021-06-08,336.7,338.2999,332.24,333.67,333.67,13463118,0,1
2021-06-07,329.85,337.69,328.93,336.59,336.59,17702539,0,1
2021-06-04,325.9,332.455,325.18,330.31,330.31,11523745,0,1
2021-06-03,325.79,327.375,323.48,326.01,326.01,11327464,0,1
2021-06-02,330.59,331.87,327.1215,329.12,329.12,10373839,0,1
2021-06-01,330.09,331.42,326.64,329.07,329.07,10318759,0,1
2021-05-28,331.0,332.8684,328.33,328.85,328.85,10263500,0,1
2021-05-27,327.77,333.78,326.76,332.76,332.76,13670182,0,1
2021-05-26,328.2,329.8299,325.82,327.75,327.75,8937786,0,1
2021-05-25,327.06,329.18,324.8,327.79,327.79,15478192,0,1
2021-05-24,318.21,325.95,318.03,324.8,324.8,14685294,0,1
2021-05-21,318.96,319.93,315.8101,316.23,316.23,12085981,0,1
2021-05-20,313.57,319.25,313.16,318.61,318.61,14706027,0,1
2021-05-19,304.0,314.66,303.57,313.71,313.71,16376472,0,1
2021-05-18,315.69,316.5,309.81,310.01,310.01,13330794,0,1
2021-05-17,313.69,315.68,311.58,315.47,315.47,12307581,0,1
2021-05-14,309.5,316.85,309.08,315.94,315.94,17653712,0,1
2021-05-13,306.01,308.86,302.7701,305.16,305.16,15452481,0,1
2021-05-12,301.11,304.96,298.19,302.55,302.55,21339860,0,1
2021-05-11,300.75,306.84,299.69,306.45,306.45,17048441,0,1
2021-05-10,314.35,314.67,304.83,306.13,306.13,22080564,0,1
2021-05-07,322.39,322.935,318.75,318.75,318.75,13920751,0,1
2021-05-06,314.52,320.24,313.275,320.02,320.02,17416190,0,1
2021-05-05,318.17,321.06,314.49,315.02,315.02,13467768,0,1
2021-05-04,320.02,322.19,313.12,318.43,318.43,21035430,0,1
2021-05-03,326.17,328.55,321.84,322.6,322.6,16636346,0,1
2021-04-30,326.18,329.82,324.5,325.25,325.25,22944241,0,1
2021-04-29,330.17,331.81,321.61,329.51,329.51,52344275,0,1
2021-04-28,307.52,310.92,305.37,307.11,307.11,25602124,0,1
2021-04-27,304.35,305.34,301.11,303.49,303.49,13562629,0,1
2021-04-26,303.21,305.8,301.56,303.19,303.19,14725830,0,1
2021-04-23,298.69,302.59,297.15,301.1,301.1,15426407,0,1
2021-04-22,301.33,302.92,296.04,296.49,296.49,15035412,0,1
2021-04-21,301.93,301.98,297.39,301.4,301.4,13197516,0,1
2021-04-20,302.09,305.1,297.21,302.64,302.64,15642647,0,1
2021-04-19,304.93,307.7,300.56,302.24,302.24,12761325,0,1
2021-04-16,308.17,308.95,304.61,306.18,306.18,10673574,0,1
2021-04-15,306.34,310.14,304.1,307.785,307.785,12897242,0,1
2021-04-14,307.3,308.03,301.95,302.87,302.87,14408863,0,1
2021-04-13,312.21,314.428,309.32,309.74,309.74,11265985,0,1
2021-04-12,311.23,312.0,307.93,311.55,311.55,9338144,0,1
2021-04-09,311.4,314.74,310.33,312.47,312.47,14110225,0,1
2021-04-08,314.86,315.88,310.05,313.02,313.02,19282040,0,1
2021-04-07,306.34,314.25,305.5,313.15,313.15,21333544,0,1
2021-04-06,308.52,311.35,305.25,306.27,306.27,15464495,0,1
2021-04-05,300.89,310.765,300.68,308.91,308.91,25379284,0,1
2021-04-01,298.4,302.4,296.6,298.7,298.7,16218811,0,1
2021-03-31,289.99,296.5,288.61,294.64,294.64,15651678,0,1
2021-03-30,289.83,292.47,286.7,287.94,287.94,15849800,0,1
2021-03-29,285.77,293.18,284.7,290.89,290.89,19470833,0,1
2021-03-26,278.3018,284.5,277.77,283.0,283.0,14133814,0,1
2021-03-25,281.0,288.06,277.75,278.74,278.74,21533420,0,1
2021-03-24,291.0,291.72,281.16,282.14,282.14,16929878,0,1
2021-03-23,293.15,298.0,289.81,290.59,290.59,20010583,0,1
2021-03-22,290.45,299.705,286.7501,293.54,293.54,25013898,0,1
2021-03-19,281.22,292.8,275.0,290.06,290.06,33858406,0,1
2021-03-18,279.87,285.1899,278.28,278.55,278.55,17084257,0,1
2021-03-17,275.705,286.23,275.41,284.02,284.02,19743048,0,1
2021-03-16,276.085,282.14,274.8,279.13,279.13,20483868,0,1
2021-03-15,269.08,275.96,268.5,273.75,273.75,14712652,0,1
2021-03-12,269.14,269.74,264.02,268.44,268.44,18935898,0,1
2021-03-11,268.11,277.9,267.82,273.87,273.87,19536393,0,1
2021-03-10,268.64,268.97,262.87,264.91,264.91,12775519,0,1
2021-03-09,261.175,268.53,259.81,265.74,265.74,18617900,0,1
