timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2022-01-12,142.82,145.94,137.58,139.25,139.25,3527827.0,0,1
2022-01-11,139.0,145.93,137.04,142.12,142.12,4963641.0,0,1
2022-01-10,133.4,136.5,126.9114,136.16,136.16,6716298.0,0,1
2022-01-07,140.96,144.73,135.12,135.88,135.88,5794823.0,0,1
2022-01-06,142.01,147.05,139.45,143.1,143.1,5465483.0,0,1
2022-01-05,150.26,153.49,143.53,144.07,144.07,5688348.0,0,1
2022-01-04,155.1,156.41,147.5666,154.48,154.48,5464860.0,0,1
2022-01-03,152.52,157.37,147.46,157.04,157.04,3323691.0,0,1
2021-12-31,153.78,156.74,152.17,152.4,152.4,1962361.0,0,1
2021-12-30,151.92,157.79,150.12,155.12,155.12,2809126.0,0,1
2021-12-29,152.2,153.2599,148.26,152.45,152.45,2215572.0,0,1
2021-12-28,156.8,156.93,151.77,152.45,152.45,2496109.0,0,1
2021-12-27,155.07,159.73,154.42,156.52,156.52,3058628.0,0,1
2021-12-23,153.17,158.15,151.38,157.01,157.01,3049179.0,0,1
2021-12-22,153.43,155.735,150.915,153.9,153.9,3185798.0,0,1
2021-12-21,149.69,155.27,147.115,154.19,154.19,3407440.0,0,1
2021-12-20,154.36,158.63,147.13,148.04,148.04,4655414.0,0,1
2021-12-17,149.15,155.99,146.18,155.52,155.52,6475167.0,0,1
2021-12-16,145.85,150.9,145.01,150.01,150.01,7234416.0,0,1
2021-12-15,145.01,152.3712,143.48,151.06,151.06,6857334.0,0,1
2021-12-14,137.52,146.16,136.3592,144.32,144.32,6959539.0,0,1
2021-12-13,143.89,146.48,139.62,139.99,139.99,3577007.0,0,1
2021-12-10,148.26,152.93,142.62,144.4408,144.4408,7453231.0,0,1
2021-12-09,155.31,163.77,147.7,149.37,149.37,16073209.0,0,1
2021-12-08,141.25,154.99,139.62,153.77,153.77,17505855.0,0,1
2021-12-07,147.57,148.8,138.51,138.6,138.6,14260041.0,0,1
2021-12-06,135.64,146.06,132.98,143.83,143.83,21894643.0,0,1
2021-12-03,154.72,155.4,131.51,135.09,135.09,72870036.0,0,1
2021-12-02,230.95,235.99,227.47,233.83,233.83,2783047.0,0,1
2021-12-01,248.08,249.64,230.37,230.78,230.78,2057415.0,0,1
2021-11-30,252.74,255.4,243.78,246.38,246.38,1498929.0,0,1
2021-11-29,250.32,252.66,245.52,251.5,251.5,1347085.0,0,1
2021-11-26,257.0,257.475,247.66,249.69,249.69,1524037.0,0,1
2021-11-24,241.04,243.7,233.33,243.46,243.46,1429799.0,0,1
2021-11-23,241.91,246.985,237.33,242.63,242.63,1986921.0,0,1
2021-11-22,262.17,262.36,244.5,247.6,247.6,2447614.0,0,1
2021-11-19,267.68,275.54,263.11,263.5,263.5,1122035.0,0,1
2021-11-18,267.42,268.0,261.615,264.29,264.29,813957.0,0,1
2021-11-17,267.73,272.96,265.3205,267.12,267.12,1153448.0,0,1
2021-11-16,263.41,268.96,261.3169,267.96,267.96,1213740.0,0,1
2021-11-15,265.17,267.59,262.5001,263.71,263.71,1229864.0,0,1
2021-11-12,257.05,265.62,257.05,264.5,264.5,1840222.0,0,1
2021-11-11,258.01,260.1999,254.29,254.61,254.61,1306315.0,0,1
2021-11-10,273.85,274.53,253.305,255.88,255.88,3226607.0,0,1
2021-11-09,275.65,279.5124,273.25,275.04,275.04,779173.0,0,1
2021-11-08,267.37,275.9,266.85,273.85,273.85,1316090.0,0,1
2021-11-05,281.25,281.33,265.26,267.52,267.52,2544761.0,0,1
2021-11-04,283.1,288.135,282.68,284.08,284.08,785942.0,0,1
2021-11-03,283.02,283.94,278.2453,283.21,283.21,786741.0,0,1
2021-11-02,279.06,282.4799,277.62,281.86,281.86,1311323.0,0,1
2021-11-01,278.11,279.13,274.52,278.07,278.07,754084.0,0,1
2021-10-29,275.88,280.09,274.825,278.44,278.44,1009902.0,0,1
2021-10-28,274.5,276.9,266.81,275.86,275.86,1479216.0,0,1
2021-10-27,282.01,285.0,277.68,277.86,277.86,1207764.0,0,1
2021-10-26,281.56,288.5,279.21,280.62,280.62,1713304.0,0,1
2021-10-25,275.58,279.94,273.9,277.72,277.72,838938.0,0,1
2021-10-22,280.81,281.39,273.05,274.69,274.69,1418854.0,0,1
2021-10-21,270.85,280.79,270.78,279.87,279.87,2339133.0,0,1
2021-10-20,274.81,277.49,268.08,271.26,271.26,1080754.0,0,1
2021-10-19,271.71,276.51,270.36,272.88,272.88,1647097.0,0,1
2021-10-18,260.78,269.91,260.78,269.75,269.75,1455946.0,0,1
2021-10-15,261.95,262.338,258.12,260.52,260.52,1048903.0,0,1
2021-10-14,262.61,268.185,260.66,261.28,261.28,1427921.0,0,1
2021-10-13,258.48,260.65,255.51,259.42,259.42,1526790.0,0,1
2021-10-12,261.99,262.0,250.1175,254.81,254.81,3176694.0,0,1
2021-10-11,261.98,265.5,259.03,261.51,261.51,856747.0,0,1
2021-10-08,268.82,269.99,261.75,263.05,263.05,1179738.0,0,1
2021-10-07,266.91,271.94,265.0,268.06,268.06,1899439.0,0,1
2021-10-06,253.77,265.23,253.62,265.12,265.12,2979873.0,0,1
2021-10-05,247.62,257.08,247.58,256.29,256.29,2171254.0,0,1
2021-10-04,255.16,255.24,241.9519,246.57,246.57,2860324.0,0,1
2021-10-01,257.0,259.41,253.295,257.76,257.76,1367028.0,0,1
2021-09-30,257.9552,261.36,257.35,257.52,257.52,1253550.0,0,1
2021-09-29,257.24,261.005,255.58,256.93,256.93,1900434.0,0,1
2021-09-28,259.22,260.0,253.03,258.91,258.91,2802546.0,0,1
2021-09-27,268.5,268.655,262.12,263.96,263.96,1812535.0,0,1
2021-09-24,271.18,273.05,267.35,272.37,272.37,1075605.0,0,1
2021-09-23,275.47,277.38,273.41,273.73,273.73,1117515.0,0,1
2021-09-22,271.01,275.68,268.0468,273.98,273.98,1157733.0,0,1
2021-09-21,273.21,274.305,267.96,271.15,271.15,1244600.0,0,1
2021-09-20,270.78,276.1,267.15,271.29,271.29,1770296.0,0,1
2021-09-17,276.95,278.67,273.89,277.74,277.74,2223383.0,0,1
2021-09-16,273.64,277.11,271.97,277.11,277.11,1867219.0,0,1
2021-09-15,268.98,273.9,263.89,273.65,273.65,2538712.0,0,1
