timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2022-01-12,186.33,189.46,185.1852,186.39,186.39,6060380,0,1
2022-01-11,179.19,185.65,177.22,185.47,185.47,7654114,0,1
2022-01-10,178.61,180.0,173.76,179.82,179.82,8847611,0,1
2022-01-07,186.6,188.3582,180.12,180.41,180.41,5946469,0,1
2022-01-06,184.6,188.47,183.0,186.05,186.05,7639300,0,1
2022-01-05,186.86,193.58,184.73,186.46,186.46,14995130,0,1
2022-01-04,187.0,188.93,181.01,187.22,187.22,7362476,0,1
2022-01-03,183.21,186.88,182.24,186.21,186.21,4878090,0,1
2021-12-31,183.17,185.145,182.6,182.89,182.89,2897089,0,1
2021-12-30,185.84,186.5199,182.31,182.84,182.84,3161388,0,1
2021-12-29,184.89,187.39,184.56,186.18,186.18,3515142,0,1
2021-12-28,186.5,186.73,183.49,184.89,184.89,4225717,0,1
2021-12-27,183.27,186.41,183.02,186.37,186.37,3937733,0,1
2021-12-23,181.6,183.71,181.38,182.74,182.74,4059090,0,1
2021-12-22,178.9,181.52,177.63,181.37,181.37,3972188,0,1
2021-12-21,179.47,180.15,174.22,179.59,179.59,6128457,0,1
2021-12-20,174.23,177.08,173.46,176.74,176.74,4764570,0,1
2021-12-17,175.46,180.1195,175.02,176.79,176.79,9622852,0,1
2021-12-16,190.31,192.68,176.11,178.14,178.14,12765754,0,1
2021-12-15,183.97,189.78,179.98,189.41,189.41,8706290,0,1
2021-12-14,181.37,183.9,179.41,182.01,182.01,6699483,0,1
2021-12-13,186.53,191.3,183.11,183.32,183.32,11942744,0,1
2021-12-10,185.51,185.55,181.15,183.93,183.93,5328886,0,1
2021-12-09,181.77,187.84,181.51,182.27,182.27,7432575,0,1
2021-12-08,182.89,183.72,180.78,182.68,182.68,3822074,0,1
2021-12-07,178.7,184.78,178.5,183.83,183.83,8213887,0,1
2021-12-06,176.88,176.9802,172.27,175.42,175.42,6834242,0,1
2021-12-03,178.0,180.27,173.71,176.534,176.534,8376354,0,1
2021-12-02,172.09,177.89,171.21,177.03,177.03,11126480,0,1
2021-12-01,180.98,183.15,175.32,175.63,175.63,9483602,0,1
2021-11-30,182.84,186.81,180.34,180.57,180.57,12187564,0,1
2021-11-29,179.54,184.07,179.0,183.73,183.73,8919018,0,1
2021-11-26,175.5,180.25,175.06,175.79,175.79,5741311,0,1
2021-11-24,179.52,180.78,177.33,180.67,180.67,6350499,0,1
2021-11-23,180.35,181.33,177.02,180.98,180.98,9521760,0,1
2021-11-22,181.15,188.77,180.98,181.47,181.47,13333266,0,1
2021-11-19,184.56,186.6,182.3,184.99,184.99,10143919,0,1
2021-11-18,185.2,188.7221,182.75,186.5,186.5,14142304,0,1
2021-11-17,180.53,186.33,178.63,183.6,183.6,20244627,0,1
2021-11-16,168.19,183.73,167.06,181.8,181.8,30571977,0,1
2021-11-15,166.48,169.94,165.81,168.52,168.52,10392454,0,1
2021-11-12,164.9,166.02,164.33,164.93,164.93,5303056,0,1
2021-11-11,161.62,165.5649,161.39,164.42,164.42,6649766,0,1
2021-11-10,165.24,166.12,159.03,159.78,159.78,9911089,0,1
2021-11-09,166.54,169.52,164.38,166.74,166.74,10063031,0,1
2021-11-08,163.5,167.71,161.2775,165.86,165.86,12344636,0,1
2021-11-05,157.075,168.55,155.91,163.0326,163.0326,25776754,0,1
2021-11-04,156.325,159.58,153.3,156.18,156.18,44068663,0,1
2021-11-03,135.77,138.85,135.04,138.48,138.48,10267373,0,1
2021-11-02,134.46,135.73,134.12,135.24,135.24,5627964,0,1
2021-11-01,132.7,134.87,132.44,134.84,134.84,5276017,0,1
